lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,no_of_week_nights,market_segment_type,no_of_weekend_nights,no_of_adults,room_type_reserved,booking_status
3.4011973816621555,0.6931471805599453,4.787491742782046,10,16,0.0,4,0.6931471805599453,2,0,1
4.174387269895637,0.0,4.548599834499697,3,18,1.0986122886681098,4,1.0986122886681098,1,0,1
4.736198448394496,1.0986122886681098,4.759949239775645,12,26,1.791759469228055,4,0.6931471805599453,2,2,1
5.123963979403259,0.6931471805599453,4.657762636107262,10,26,1.791759469228055,4,1.0986122886681098,2,2,0
4.634728988229636,1.3862943611198906,4.328098292648326,12,13,1.6094379124341003,4,0.0,2,0,1
3.044522437723423,0.0,4.442651256490317,10,18,0.6931471805599453,3,1.0986122886681098,2,2,1
2.995732273553991,0.0,4.727387818712341,11,1,1.0986122886681098,4,0.0,1,0,0
4.330733340286331,1.3862943611198906,4.729862629945409,11,6,1.0986122886681098,4,1.0986122886681098,1,2,1
1.9459101490553132,0.0,0.0,12,10,0.6931471805599453,4,0.0,1,0,1
5.6937321388027,0.0,4.454347296253507,9,21,1.6094379124341003,3,0.0,2,0,0
0.0,0.0,4.919980925828125,2,15,0.6931471805599453,4,0.6931471805599453,2,2,1
4.23410650459726,0.6931471805599453,4.584865432647727,5,21,1.3862943611198906,4,1.0986122886681098,2,2,1
5.384495062789089,1.3862943611198906,4.440649253819643,10,23,1.3862943611198906,4,1.0986122886681098,2,1,1
5.560681631015528,0.0,4.397407736712184,10,3,1.3862943611198906,4,0.6931471805599453,2,0,0
3.6888794541139363,1.0986122886681098,4.48863636973214,11,19,0.6931471805599453,4,0.6931471805599453,2,0,1
3.295836866004329,0.0,4.793308128103486,3,28,1.791759469228055,4,0.6931471805599453,1,0,0
1.3862943611198906,0.6931471805599453,4.486161399405889,10,5,0.0,4,0.6931471805599453,2,0,1
3.8066624897703196,0.0,4.460144413937834,9,16,1.6094379124341003,4,1.0986122886681098,1,0,1
3.5263605246161616,1.3862943611198906,4.837075242970874,9,9,1.0986122886681098,4,0.0,2,0,1
3.5263605246161616,0.0,0.6931471805599453,1,25,0.6931471805599453,1,0.6931471805599453,1,0,1
0.0,0.0,4.543294782270004,1,17,0.0,4,0.6931471805599453,2,0,1
4.477336814478207,1.3862943611198906,4.5217885770490405,11,13,1.0986122886681098,4,1.0986122886681098,2,0,1
4.110873864173311,0.6931471805599453,3.7556030861568446,4,9,1.3862943611198906,3,1.0986122886681098,3,0,1
3.091042453358316,0.6931471805599453,4.5591262474866845,5,10,0.6931471805599453,4,0.0,1,0,1
5.209486152841421,0.0,4.596129441335942,10,12,0.6931471805599453,4,0.0,2,0,0
0.0,0.6931471805599453,4.74493212836325,10,13,0.6931471805599453,4,0.0,2,0,1
3.871201010907891,0.0,5.34185566856252,8,8,0.6931471805599453,4,0.6931471805599453,2,4,0
2.0794415416798357,0.0,0.0,5,31,0.6931471805599453,1,0.0,1,0,1
1.0986122886681098,0.6931471805599453,4.653960350157523,11,25,1.0986122886681098,4,0.0,1,0,1
4.762173934797756,0.6931471805599453,4.460144413937834,12,29,1.6094379124341003,4,0.0,2,0,1
5.081404364984463,0.6931471805599453,4.454347296253507,11,20,1.3862943611198906,4,1.0986122886681098,2,0,0
2.995732273553991,0.0,4.204692619390966,2,21,0.6931471805599453,3,1.0986122886681098,2,0,1
5.0238805208462765,0.0,5.303304908059076,6,27,0.0,4,0.6931471805599453,2,3,0
2.1972245773362196,0.6931471805599453,4.3694478524670215,12,17,0.6931471805599453,4,0.0,2,0,1
4.343805421853684,0.0,4.2531984503199265,4,12,1.3862943611198906,4,0.0,2,0,1
2.302585092994046,0.6931471805599453,5.521460917862246,9,14,1.3862943611198906,4,0.0,2,4,1
4.143134726391533,0.6931471805599453,4.726325307544559,12,23,1.0986122886681098,4,0.6931471805599453,2,0,1
2.5649493574615367,0.0,4.663439094112067,6,13,1.0986122886681098,3,0.6931471805599453,2,0,1
3.6375861597263857,0.6931471805599453,4.535927283245931,12,15,2.302585092994046,4,1.6094379124341003,1,0,0
5.288267030694535,0.0,4.739701078945697,12,21,1.6094379124341003,3,0.6931471805599453,2,0,1
4.574710978503383,0.0,4.6491870714048655,7,6,1.6094379124341003,4,0.0,2,0,1
5.030437921392435,0.6931471805599453,4.440649253819643,6,29,1.6094379124341003,4,0.0,2,1,1
2.0794415416798357,0.0,4.382026634673881,12,13,0.6931471805599453,2,0.0,1,0,1
0.0,0.0,5.187385805840755,3,25,0.6931471805599453,4,0.0,2,0,1
4.143134726391533,0.6931471805599453,4.58700621536042,11,4,1.0986122886681098,4,0.0,2,0,1
3.6888794541139363,0.0,4.949327105367852,11,9,1.6094379124341003,4,0.6931471805599453,2,2,1
2.5649493574615367,0.0,1.9459101490553132,10,2,0.6931471805599453,4,1.0986122886681098,1,0,1
5.575949103146316,0.0,4.102643365036796,9,21,0.0,3,0.6931471805599453,1,0,1
4.290459441148391,0.0,4.623010104116422,4,3,0.6931471805599453,4,1.0986122886681098,2,2,0
5.54907608489522,0.0,0.0,9,14,0.0,4,0.0,2,0,0
5.198497031265826,0.6931471805599453,4.611947170267115,8,11,1.9459101490553132,4,1.0986122886681098,2,2,1
3.1354942159291497,0.6931471805599453,0.0,7,27,0.0,4,0.0,2,0,1
2.70805020110221,1.0986122886681098,4.787491742782046,4,21,1.0986122886681098,4,0.0,2,0,1
4.605170185988092,0.0,4.894850261102546,5,23,1.3862943611198906,4,0.6931471805599453,2,2,0
5.2574953720277815,0.0,4.890349128221754,6,3,1.0986122886681098,3,0.6931471805599453,2,0,0
4.61512051684126,0.0,4.747537427275013,7,3,0.0,4,1.0986122886681098,2,0,0
4.574710978503383,0.6931471805599453,4.22683374526818,2,13,0.6931471805599453,4,0.6931471805599453,2,0,1
2.302585092994046,0.6931471805599453,4.237434294689934,1,28,2.8903717578961645,4,1.9459101490553132,1,0,1
1.791759469228055,0.0,4.76575725063604,6,26,1.3862943611198906,4,1.0986122886681098,2,0,0
4.7535901911063645,0.0,4.330733340286331,2,27,1.3862943611198906,3,1.0986122886681098,1,0,1
4.430816798843313,0.0,4.892602227184663,10,6,1.3862943611198906,4,0.6931471805599453,1,2,0
4.499809670330265,0.6931471805599453,4.739701078945697,10,3,0.6931471805599453,4,0.6931471805599453,1,0,1
4.709530201312334,1.0986122886681098,4.785823685681349,10,10,1.0986122886681098,4,0.6931471805599453,2,0,0
0.0,0.0,4.8283137373023015,9,8,0.6931471805599453,4,0.0,2,0,1
4.919980925828125,0.6931471805599453,5.1437666066994385,5,7,1.791759469228055,4,1.0986122886681098,2,4,0
1.0986122886681098,0.6931471805599453,4.706010500914163,12,29,1.0986122886681098,4,0.0,3,0,1
5.262690188904886,0.6931471805599453,4.300680995219929,8,8,1.3862943611198906,4,0.6931471805599453,2,0,1
5.958424693029782,0.0,4.51085950651685,10,23,0.0,3,1.0986122886681098,1,0,1
2.1972245773362196,0.0,4.8283137373023015,3,11,1.0986122886681098,4,0.6931471805599453,2,2,0
4.3694478524670215,1.0986122886681098,4.110873864173311,3,3,1.3862943611198906,3,0.6931471805599453,2,0,1
1.6094379124341003,0.0,4.189654742026425,8,31,0.0,2,0.6931471805599453,1,0,1
5.771441123130016,0.0,4.7535901911063645,8,18,1.0986122886681098,3,0.0,2,0,0
4.0943445622221,0.0,4.858260813670253,4,15,1.0986122886681098,4,0.0,2,2,0
4.962844630259907,0.0,4.694096395182493,8,24,1.3862943611198906,4,0.0,2,0,1
3.1354942159291497,1.0986122886681098,4.68213122712422,10,6,1.6094379124341003,4,0.0,2,0,1
1.791759469228055,0.0,5.227519295239321,12,3,0.6931471805599453,4,1.0986122886681098,2,4,1
4.90527477843843,0.0,4.995183189537334,8,7,0.0,4,0.6931471805599453,3,2,0
4.465908118654584,1.0986122886681098,4.51085950651685,11,4,1.0986122886681098,4,0.6931471805599453,2,0,1
3.091042453358316,0.0,4.382026634673881,3,14,0.6931471805599453,4,0.6931471805599453,2,0,1
4.23410650459726,0.6931471805599453,4.07753744390572,2,13,1.3862943611198906,3,1.0986122886681098,2,0,1
4.07753744390572,1.0986122886681098,5.2327116094500425,4,15,0.6931471805599453,4,0.0,2,4,1
4.110873864173311,0.0,4.110873864173311,10,12,1.3862943611198906,3,0.6931471805599453,1,0,1
4.672828834461906,0.6931471805599453,4.577798989191959,3,24,1.3862943611198906,4,0.0,2,0,0
4.61512051684126,0.0,4.794550107149492,5,4,1.6094379124341003,4,0.0,2,0,0
3.8501476017100584,0.6931471805599453,4.640537329825382,12,10,0.6931471805599453,4,0.0,2,0,1
0.0,0.0,4.553876891600541,2,24,0.6931471805599453,4,0.0,1,0,1
5.3471075307174685,0.0,4.721618998631338,9,29,1.3862943611198906,4,0.6931471805599453,1,0,0
3.367295829986474,1.3862943611198906,4.990432586778736,9,12,0.0,4,0.6931471805599453,3,2,1
5.267858159063328,0.0,4.61512051684126,6,20,1.0986122886681098,4,0.6931471805599453,1,0,0
4.060443010546419,0.0,5.074235875505851,9,7,1.6094379124341003,4,0.0,3,2,0
0.6931471805599453,1.3862943611198906,4.824305715904762,8,24,0.0,4,0.6931471805599453,2,2,1
3.6635616461296463,0.6931471805599453,5.089631300322754,10,19,1.3862943611198906,4,0.0,2,2,0
5.517452896464707,1.0986122886681098,4.435330406696193,10,13,1.3862943611198906,4,1.0986122886681098,2,0,1
4.795790545596741,0.6931471805599453,4.657762636107262,10,28,0.6931471805599453,4,0.0,2,2,0
5.198497031265826,0.0,4.666265285347902,7,1,1.0986122886681098,4,0.0,2,2,0
5.003946305945459,0.0,4.935480620495495,8,16,1.791759469228055,4,1.0986122886681098,3,2,0
4.02535169073515,1.0986122886681098,4.822697998516666,9,3,0.6931471805599453,4,0.6931471805599453,2,2,1
4.31748811353631,0.6931471805599453,4.640537329825382,12,26,1.0986122886681098,4,0.6931471805599453,2,2,1
4.442651256490317,0.6931471805599453,5.0277545859036445,7,31,1.791759469228055,4,1.0986122886681098,3,2,1
5.262690188904886,0.0,4.403665809777363,6,18,1.0986122886681098,3,1.0986122886681098,2,0,1
1.791759469228055,0.0,4.248495242049359,12,17,1.0986122886681098,3,0.0,2,2,1
4.406719247264253,0.6931471805599453,4.651099117876491,4,25,1.3862943611198906,4,0.6931471805599453,2,2,1
3.1780538303479458,1.0986122886681098,4.599152113662528,10,16,1.0986122886681098,4,0.0,2,0,1
4.890349128221754,0.0,4.293878247897177,7,17,0.6931471805599453,3,1.0986122886681098,2,0,1
3.7612001156935624,0.0,4.564348191467836,9,28,1.3862943611198906,3,0.0,2,0,1
5.717027701406222,0.6931471805599453,4.3694478524670215,8,19,1.3862943611198906,3,1.0986122886681098,2,0,1
5.402677381872279,0.0,4.110873864173311,10,17,0.6931471805599453,3,1.0986122886681098,1,0,1
2.4849066497880004,0.6931471805599453,5.213576138092946,6,17,1.0986122886681098,4,0.0,2,2,0
1.6094379124341003,0.6931471805599453,4.634728988229636,12,5,1.0986122886681098,4,1.0986122886681098,2,0,1
0.0,1.3862943611198906,0.0,6,21,1.0986122886681098,1,0.0,1,0,1
4.248495242049359,1.0986122886681098,5.200153117760806,7,19,1.3862943611198906,4,0.0,2,4,1
3.367295829986474,1.0986122886681098,4.755570986655616,9,27,1.3862943611198906,4,0.0,1,0,1
3.828641396489095,0.6931471805599453,5.031091302663638,9,15,0.6931471805599453,4,0.0,2,0,1
2.302585092994046,0.0,5.089631300322754,9,7,1.0986122886681098,4,0.6931471805599453,2,0,1
4.653960350157523,0.0,4.793308128103486,8,21,0.6931471805599453,4,1.0986122886681098,2,0,1
4.727387818712341,0.6931471805599453,4.07753744390572,3,25,1.0986122886681098,3,1.0986122886681098,2,0,1
4.204692619390966,0.6931471805599453,5.44673737166631,11,17,1.3862943611198906,4,0.0,2,4,0
4.584967478670572,0.0,4.882044059723269,5,18,1.6094379124341003,4,0.0,2,0,0
3.295836866004329,0.0,4.189654742026425,7,11,0.0,2,0.6931471805599453,1,0,1
5.225746673713202,0.0,4.683056724645162,11,4,1.0986122886681098,4,0.6931471805599453,2,0,0
4.897839799950911,0.0,4.8346933442663405,8,16,1.3862943611198906,4,0.0,2,2,0
5.673323267171493,0.0,4.316821224548606,12,1,1.3862943611198906,4,0.6931471805599453,2,0,0
1.791759469228055,0.6931471805599453,4.759349436835766,5,15,0.6931471805599453,4,1.0986122886681098,2,0,1
4.709530201312334,0.0,4.5591262474866845,7,25,0.6931471805599453,3,1.0986122886681098,2,0,0
4.532599493153256,0.0,4.293878247897177,11,11,1.3862943611198906,4,0.0,2,0,1
2.6390573296152584,1.0986122886681098,4.867534450455582,8,23,1.0986122886681098,4,0.0,1,0,1
4.653960350157523,0.0,4.957937505095806,7,18,1.6094379124341003,4,0.6931471805599453,3,2,0
4.406719247264253,0.0,4.710970604874303,4,24,1.3862943611198906,4,1.0986122886681098,2,2,0
3.713572066704308,1.0986122886681098,5.178407069875479,10,15,0.6931471805599453,4,0.0,3,2,1
4.31748811353631,0.0,4.07753744390572,2,15,1.0986122886681098,3,0.6931471805599453,2,0,1
0.6931471805599453,0.0,4.382026634673881,2,13,0.6931471805599453,2,0.0,1,0,1
3.871201010907891,0.6931471805599453,4.5591262474866845,10,22,0.6931471805599453,4,0.0,2,0,1
2.1972245773362196,0.6931471805599453,4.486161399405889,9,8,1.3862943611198906,4,0.0,2,2,1
0.6931471805599453,0.0,4.189654742026425,11,19,0.6931471805599453,2,0.0,1,0,0
4.30406509320417,0.0,4.350277936359301,4,3,0.6931471805599453,4,1.0986122886681098,2,0,0
1.0986122886681098,0.0,4.709530201312334,5,19,0.6931471805599453,0,0.0,1,2,1
0.6931471805599453,0.0,4.787491742782046,3,28,0.0,4,0.6931471805599453,2,0,1
3.6375861597263857,1.0986122886681098,5.060060177423779,6,26,1.0986122886681098,4,1.0986122886681098,2,2,1
3.1354942159291497,0.0,4.499809670330265,3,16,1.0986122886681098,2,0.0,1,0,1
4.543294782270004,1.3862943611198906,4.577798989191959,4,12,1.3862943611198906,4,0.0,2,0,1
3.8918202981106265,0.0,4.330733340286331,11,6,1.3862943611198906,3,1.0986122886681098,2,0,1
3.4657359027997265,0.0,4.356708826689592,2,4,1.0986122886681098,2,0.0,2,0,1
5.384495062789089,1.0986122886681098,4.851248708584797,9,15,1.0986122886681098,4,0.0,2,0,0
3.912023005428146,0.6931471805599453,4.906015244966153,6,29,1.6094379124341003,4,1.0986122886681098,2,0,1
2.9444389791664403,0.6931471805599453,4.394449154672439,2,21,0.0,4,0.6931471805599453,1,0,1
3.4657359027997265,0.6931471805599453,4.255612709818223,2,6,0.6931471805599453,4,1.0986122886681098,2,0,1
3.6109179126442243,1.0986122886681098,5.374166678831474,8,7,0.0,4,0.6931471805599453,2,5,1
5.529429087511423,0.6931471805599453,4.6694586758704535,9,3,1.791759469228055,4,1.0986122886681098,2,2,0
5.2574953720277815,1.0986122886681098,4.888467660122048,8,8,1.3862943611198906,4,0.6931471805599453,2,0,0
0.0,0.0,4.382026634673881,1,11,0.0,2,0.6931471805599453,1,0,1
2.302585092994046,0.6931471805599453,2.5649493574615367,10,20,0.6931471805599453,4,0.0,2,2,1
5.318119993844216,0.0,4.7318028369214575,12,8,1.3862943611198906,4,0.0,2,0,1
3.044522437723423,0.6931471805599453,5.075173815233827,7,25,1.6094379124341003,4,0.6931471805599453,2,0,1
0.0,1.0986122886681098,5.017279836814924,8,17,0.6931471805599453,4,0.0,2,0,1
3.713572066704308,1.0986122886681098,4.147727338787214,2,21,0.6931471805599453,4,1.0986122886681098,2,0,1
3.6109179126442243,0.6931471805599453,4.159820144181012,3,9,1.6094379124341003,4,0.0,2,0,0
1.0986122886681098,0.0,4.356708826689592,9,21,1.0986122886681098,3,0.6931471805599453,1,0,1
3.2188758248682006,0.0,4.653960350157523,12,1,1.3862943611198906,4,0.6931471805599453,2,0,1
4.51085950651685,0.0,4.577798989191959,3,31,1.3862943611198906,4,0.0,2,2,1
2.3978952727983707,0.0,4.189654742026425,10,18,0.0,2,0.6931471805599453,1,0,1
5.7899601708972535,0.6931471805599453,5.246392293683117,12,30,1.0986122886681098,4,0.0,2,4,0
2.8903717578961645,0.6931471805599453,4.5755353808584,1,1,1.0986122886681098,4,0.6931471805599453,2,1,1
4.174387269895637,0.6931471805599453,4.5591262474866845,4,8,0.6931471805599453,4,0.0,2,0,1
3.6635616461296463,1.0986122886681098,4.477336814478207,12,13,0.6931471805599453,4,1.0986122886681098,2,0,1
4.127134385045092,1.0986122886681098,4.232801305369117,12,5,1.0986122886681098,4,0.6931471805599453,1,0,1
2.0794415416798357,1.0986122886681098,4.5217885770490405,11,16,0.0,4,0.6931471805599453,1,0,1
1.791759469228055,0.0,4.51085950651685,10,19,0.6931471805599453,2,0.6931471805599453,2,4,1
5.003946305945459,0.6931471805599453,4.2021520815229785,11,2,1.3862943611198906,4,0.0,2,0,1
5.19295685089021,1.0986122886681098,4.699570861409576,10,1,0.6931471805599453,4,1.0986122886681098,2,0,0
3.912023005428146,0.6931471805599453,4.293878247897177,6,17,1.3862943611198906,3,1.0986122886681098,2,0,1
4.219507705176107,0.0,4.330733340286331,11,25,1.0986122886681098,3,1.0986122886681098,2,0,1
1.9459101490553132,0.6931471805599453,4.279440045898781,4,3,0.6931471805599453,3,1.0986122886681098,1,0,1
3.258096538021482,0.6931471805599453,4.417152436649256,3,8,1.791759469228055,4,1.0986122886681098,2,0,0
5.25227342804663,0.0,4.2626798770413155,4,9,0.6931471805599453,3,0.6931471805599453,2,0,0
3.58351893845611,1.0986122886681098,5.0106352940962555,10,25,1.6094379124341003,4,0.0,2,0,1
5.365976015021851,0.6931471805599453,4.388008706351429,12,27,1.6094379124341003,4,0.0,2,0,0
1.9459101490553132,1.0986122886681098,4.990432586778736,4,24,0.0,4,0.6931471805599453,3,2,1
1.3862943611198906,0.6931471805599453,4.929642134886724,5,26,1.3862943611198906,4,0.0,3,2,1
4.07753744390572,0.0,4.316821224548606,2,6,1.0986122886681098,4,1.0986122886681098,2,0,0
5.003946305945459,1.0986122886681098,4.6930894840259745,5,18,1.6094379124341003,4,0.0,2,2,1
0.0,0.0,4.20663103795066,9,4,1.0986122886681098,3,0.6931471805599453,2,0,1
3.8066624897703196,0.6931471805599453,4.9082333604781745,11,3,1.3862943611198906,4,0.0,2,2,1
2.995732273553991,0.6931471805599453,4.5217885770490405,2,12,1.0986122886681098,4,0.0,2,0,0
4.30406509320417,0.6931471805599453,4.330733340286331,12,5,1.6094379124341003,3,0.6931471805599453,2,0,1
3.258096538021482,1.0986122886681098,4.404888303817144,9,15,1.3862943611198906,4,0.0,2,0,1
4.31748811353631,0.0,4.470495282661489,11,20,0.0,4,0.6931471805599453,1,0,0
1.3862943611198906,0.6931471805599453,5.087596335232384,5,28,0.6931471805599453,4,0.0,2,0,1
5.017279836814924,0.6931471805599453,4.674696248636701,6,2,1.3862943611198906,4,0.0,2,0,0
4.127134385045092,0.0,4.562053894914463,4,26,1.6094379124341003,4,0.0,2,0,0
3.367295829986474,0.0,4.709530201312334,11,2,0.6931471805599453,4,0.0,1,0,0
1.3862943611198906,0.0,4.75074130930731,3,7,1.791759469228055,4,0.6931471805599453,2,0,1
5.153291594497779,0.6931471805599453,4.932313327320786,8,25,1.3862943611198906,4,0.0,3,0,0
5.700443573390687,0.0,4.343805421853684,5,10,1.0986122886681098,3,0.0,1,0,1
2.3978952727983707,0.0,4.454347296253507,2,13,1.0986122886681098,3,1.0986122886681098,2,0,1
3.713572066704308,0.0,4.755312844417811,12,5,0.6931471805599453,4,0.6931471805599453,2,0,1
1.3862943611198906,0.6931471805599453,4.543294782270004,2,4,0.6931471805599453,4,0.0,2,0,1
3.367295829986474,0.6931471805599453,4.499809670330265,1,16,0.6931471805599453,4,0.0,2,0,1
3.1354942159291497,1.0986122886681098,5.236441962829949,7,8,1.0986122886681098,4,0.6931471805599453,3,2,1
2.1972245773362196,1.0986122886681098,5.3981627015177525,4,21,1.3862943611198906,4,0.0,2,4,1
4.143134726391533,0.0,4.6210435351443815,12,8,1.0986122886681098,4,0.0,2,1,1
2.772588722239781,0.0,4.736198448394496,8,29,1.0986122886681098,4,0.6931471805599453,2,0,1
1.791759469228055,0.0,4.155753190350744,12,5,0.6931471805599453,3,1.0986122886681098,2,0,1
5.666426688112432,0.0,4.223177434065069,12,22,1.791759469228055,4,1.0986122886681098,2,1,0
1.6094379124341003,0.6931471805599453,4.189654742026425,11,1,1.3862943611198906,2,0.0,1,0,1
3.6109179126442243,0.0,4.73707525686803,4,27,1.3862943611198906,4,0.0,2,0,0
3.871201010907891,0.6931471805599453,4.412798293340635,2,26,1.0986122886681098,4,0.6931471805599453,2,0,1
5.231108616854587,0.6931471805599453,4.52124495105033,7,19,1.791759469228055,4,0.0,2,0,0
4.532599493153256,0.0,4.1705337005796475,8,28,1.3862943611198906,3,1.0986122886681098,2,0,0
4.584967478670572,1.0986122886681098,5.13167228913909,9,27,1.3862943611198906,4,0.0,3,2,0
3.044522437723423,0.6931471805599453,4.983606621708336,9,24,1.3862943611198906,4,1.0986122886681098,2,0,1
4.23410650459726,0.6931471805599453,4.93014804318357,6,3,1.0986122886681098,4,0.6931471805599453,2,2,1
3.784189633918261,0.0,4.454347296253507,10,13,0.6931471805599453,3,0.0,2,0,1
2.995732273553991,0.6931471805599453,4.955827057601261,4,30,0.6931471805599453,4,0.0,2,0,1
4.276666119016055,0.6931471805599453,4.667205576907544,6,17,1.0986122886681098,3,1.0986122886681098,3,0,1
0.6931471805599453,0.0,4.553876891600541,7,7,0.6931471805599453,2,0.0,2,2,1
2.3978952727983707,0.0,4.382026634673881,3,6,0.0,4,0.6931471805599453,1,0,0
4.74493212836325,0.0,5.2574953720277815,7,17,1.791759469228055,4,1.6094379124341003,3,2,0
4.543294782270004,0.0,4.110873864173311,3,5,0.6931471805599453,3,1.0986122886681098,2,0,1
3.6109179126442243,0.0,4.594311442653216,10,16,1.0986122886681098,3,0.6931471805599453,2,2,1
4.356708826689592,1.0986122886681098,4.657762636107262,10,25,1.3862943611198906,4,0.0,2,2,1
4.941642422609304,1.0986122886681098,4.543294782270004,2,11,1.3862943611198906,3,0.0,3,2,1
3.6109179126442243,0.0,4.640537329825382,10,13,0.6931471805599453,4,0.0,1,0,0
4.948759890378168,0.0,4.609660091260944,7,15,1.0986122886681098,4,1.0986122886681098,2,0,1
2.1972245773362196,0.0,4.564348191467836,5,12,1.0986122886681098,3,0.0,2,0,1
4.927253685157205,0.0,4.727387818712341,6,26,1.3862943611198906,3,1.0986122886681098,2,0,1
4.499809670330265,0.0,4.403665809777363,10,3,0.6931471805599453,3,0.6931471805599453,2,0,1
4.127134385045092,0.6931471805599453,4.785823685681349,9,2,1.0986122886681098,4,1.0986122886681098,2,0,1
4.174387269895637,0.6931471805599453,4.892602227184663,10,14,1.0986122886681098,4,0.6931471805599453,2,2,1
5.220355825078324,1.3862943611198906,4.865224091322398,10,17,1.3862943611198906,4,0.6931471805599453,3,2,1
3.5263605246161616,0.6931471805599453,5.20839265902005,9,2,1.0986122886681098,4,1.0986122886681098,2,4,0
1.3862943611198906,0.0,4.330733340286331,10,24,0.0,3,0.6931471805599453,1,0,1
5.638354669333745,0.6931471805599453,4.68213122712422,8,12,1.0986122886681098,4,0.6931471805599453,2,0,0
4.74493212836325,1.0986122886681098,5.337538079701318,8,10,1.0986122886681098,4,0.0,3,2,0
5.030437921392435,0.0,4.603869340255043,8,23,1.791759469228055,4,1.0986122886681098,2,0,0
3.970291913552122,0.6931471805599453,5.071416766356115,10,17,0.6931471805599453,4,0.6931471805599453,3,2,0
4.174387269895637,0.0,4.875197323201151,5,17,1.0986122886681098,2,0.0,1,0,0
3.367295829986474,1.0986122886681098,4.493120682179469,11,28,1.791759469228055,4,0.6931471805599453,2,0,1
4.442651256490317,0.6931471805599453,4.384523514872469,11,26,0.6931471805599453,4,0.0,2,0,0
3.6375861597263857,0.6931471805599453,4.779963476361254,3,6,0.0,4,1.0986122886681098,2,0,1
0.6931471805599453,1.3862943611198906,4.584967478670572,12,15,0.6931471805599453,4,0.0,1,0,1
1.0986122886681098,0.0,4.795790545596741,6,2,1.0986122886681098,4,0.0,2,0,1
0.0,0.6931471805599453,3.9318256327243257,3,10,0.6931471805599453,2,0.0,1,0,1
0.0,0.0,4.68213122712422,12,28,0.6931471805599453,2,0.0,2,0,1
4.736198448394496,0.6931471805599453,4.622518824322705,4,25,1.3862943611198906,4,0.6931471805599453,2,0,1
4.31748811353631,1.0986122886681098,4.6334660551429385,10,19,1.6094379124341003,4,0.6931471805599453,2,2,1
3.8918202981106265,0.0,4.394449154672439,9,11,0.6931471805599453,3,0.0,1,0,1
1.0986122886681098,0.0,4.8283137373023015,6,22,0.6931471805599453,3,0.0,1,0,1
4.343805421853684,1.0986122886681098,4.384523514872469,11,6,0.0,4,0.6931471805599453,2,0,1
5.521460917862246,0.6931471805599453,4.851248708584797,9,7,1.3862943611198906,4,0.0,2,0,0
4.0943445622221,0.6931471805599453,4.945207488773801,10,19,1.3862943611198906,4,0.0,2,2,0
4.174387269895637,0.6931471805599453,4.330733340286331,11,26,0.6931471805599453,3,0.6931471805599453,2,0,1
4.248495242049359,0.6931471805599453,4.951592753462473,6,30,1.3862943611198906,4,1.0986122886681098,2,2,1
0.0,0.6931471805599453,5.442417710521793,8,17,0.6931471805599453,4,0.0,2,4,1
3.367295829986474,0.0,5.117993812416755,6,28,1.0986122886681098,4,0.0,2,2,0
4.6443908991413725,0.6931471805599453,4.822697998516666,10,28,1.0986122886681098,4,1.0986122886681098,3,2,1
2.0794415416798357,0.6931471805599453,4.637927750226264,6,13,1.0986122886681098,4,0.6931471805599453,2,0,1
4.890349128221754,0.6931471805599453,4.268857936568244,6,27,1.0986122886681098,4,0.6931471805599453,2,0,1
1.791759469228055,0.0,4.204692619390966,3,8,1.3862943611198906,2,0.0,1,0,1
4.770684624465665,0.0,4.613634264400221,4,29,1.0986122886681098,4,0.0,2,3,0
5.204006687076795,0.6931471805599453,4.666265285347902,8,20,0.6931471805599453,4,0.0,2,0,0
3.5553480614894135,0.0,3.899950424193877,3,3,1.3862943611198906,3,1.0986122886681098,2,0,1
4.02535169073515,0.6931471805599453,4.640537329825382,11,22,1.0986122886681098,4,0.0,2,2,1
0.6931471805599453,0.0,5.004214726293333,5,24,1.791759469228055,4,1.0986122886681098,1,2,0
2.6390573296152584,0.6931471805599453,4.663439094112067,11,17,1.3862943611198906,4,0.0,2,0,1
3.8501476017100584,0.6931471805599453,4.384523514872469,12,16,1.0986122886681098,4,0.6931471805599453,2,0,1
5.123963979403259,0.0,4.145987795373939,6,28,1.6094379124341003,4,0.0,2,0,0
4.276666119016055,0.6931471805599453,4.6913478822291435,10,18,1.3862943611198906,4,0.0,2,0,1
4.143134726391533,0.0,4.919250732294404,9,11,0.6931471805599453,4,1.0986122886681098,2,0,0
5.198497031265826,0.6931471805599453,4.596129441335942,10,10,0.0,4,0.6931471805599453,1,0,1
2.5649493574615367,0.6931471805599453,4.941642422609304,7,10,0.6931471805599453,4,1.0986122886681098,2,0,1
5.087596335232384,0.0,4.851248708584797,9,15,1.3862943611198906,4,0.6931471805599453,2,0,0
4.07753744390572,1.0986122886681098,5.314682720634301,3,30,1.6094379124341003,4,0.0,2,4,0
6.073044534100405,0.0,4.2626798770413155,9,8,1.3862943611198906,3,0.0,2,0,0
3.9318256327243257,0.6931471805599453,4.184642200202881,11,16,1.6094379124341003,4,0.0,2,0,1
4.9344739331306915,0.6931471805599453,4.666077120891613,5,14,1.791759469228055,4,1.0986122886681098,2,0,1
4.04305126783455,0.0,4.875578929769415,4,23,1.0986122886681098,4,1.0986122886681098,3,0,0
4.174387269895637,0.0,5.0132984115157395,9,16,0.6931471805599453,4,0.0,2,2,0
